5e-07  4.64798e-14
6e-07  7.32057e-14
7.2e-07  7.32057e-14
8.64e-07  7.32057e-14
1.0368e-06  7.32057e-14
1.24416e-06  7.32057e-14
1.49299e-06  7.32057e-14
1.79159e-06  7.32057e-14
2.14991e-06  7.32057e-14
2.57989e-06  7.32057e-14
3.09587e-06  7.32057e-14
3.71504e-06  7.32057e-14
4.45805e-06  7.32057e-14
5.34966e-06  7.32057e-14
6.41959e-06  7.32057e-14
7.70351e-06  7.32057e-14
9.24421e-06  7.32057e-14
1.10931e-05  7.32057e-14
1.33117e-05  7.32057e-14
1.5974e-05  7.32057e-14
1.91688e-05  7.32057e-14
2.30026e-05  7.32057e-14
2.76031e-05  7.32057e-14
3.31237e-05  7.32057e-14
3.97484e-05  7.32057e-14
4.76981e-05  7.32057e-14
5.72377e-05  7.32057e-14
6.86853e-05  7.32057e-14
8.24223e-05  7.32057e-14
9.89068e-05  7.32057e-14
0.000118688  7.32057e-14
0.000142426  7.41208e-14
0.000170911  7.41208e-14
0.000205093  7.41208e-14
0.000246112  7.59738e-14
0.000295334  7.59738e-14
0.000354401  7.78732e-14
0.000425281  7.982e-14
0.000510337  8.18155e-14
0.000612405  8.59063e-14
0.000734886  9.02016e-14
0.000881863  9.69667e-14
0.00105824  1.06663e-13
0.00126988  1.19996e-13
0.00152386  1.37996e-13
0.00182863  1.62145e-13
0.00219436  1.98628e-13
0.00263323  2.43319e-13
0.00315987  3.04149e-13
0.00379185  3.95393e-13
0.00455022  5.14011e-13
0.00546026  6.81065e-13
0.00655232  9.19437e-13
0.00786278  1.24124e-12
0.00943533  1.70671e-12
0.0113224  2.38939e-12
0.0135869  3.34514e-12
0.0163043  4.76683e-12
0.0195651  6.67356e-12
0.0234781  9.67666e-12
0.0281738  1.37892e-11
0.0338085  1.96497e-11
0.0405702  2.80008e-11
0.0486843  4.06011e-11
0.0584211  5.78566e-11
0.0701053  8.38921e-11
0.0841264  1.19546e-10
0.100952  1.73342e-10
0.121142  2.51346e-10
0.14537  3.58168e-10
0.174444  5.19344e-10
0.209333  7.40065e-10
0.2512  1.07309e-09
0.30144  1.55599e-09
0.361728  2.21728e-09
0.434074  3.21506e-09
0.520888  4.58145e-09
0.625066  6.64311e-09
0.750079  9.63251e-09
0.900095  1.37263e-08
